id,name
1057," Rafael Ben%C3%ADtez"
1058," Nick Garrie"
1059," Crystal McLaurin-Coney"
1060," Jonathan Bennett (philosopher)"
1061," Tristram Jones-Parry"
1062," Andy Chapman"
1063," Robert K. Logan"
1064," Tony Bennett"
1065," Paul Evans (basketball)"
1066," Adnan al-Janabi"
1067," Phyu Phyu Thin"
1068," John Trautwein"
1069," Bill Gaede"
1070," Janet Radcliffe Richards"
1071," Padraig Parkinson"
1072," Stewart Shining"
1073," Gwyn Thomas (poet)"
1074," Dennis Choi"
1075," Dai Chunning"
1076," Rune Hauge"
1077," Simon Hanning"
1078," Aaron Watson"
1079," Eric Gray"
1080," Goldie Goldthorpe"
1081," Tanya Wilson"
1082," Joe Cada"
1083," Jason Cook (comedian)"
1084," Graeme Crosby"
1085," Cecil Staton"
1086," Joshua Landy"
1087," Steve Gallacci"
1088," Matt McCoy (politician)"
1089," Vince Bevan"
1090," Mike Parker Pearson"
1091,"Stanley M. Rumbough, Jr."
1092," Niall Stokes"
1093," Chang Ming-huang"
1094," Titus Corl%C4%83%C8%9Bean"
1095," Manuel Poggiali"
1096," Mike Oxley"
1097," Akezhan Kazhegeldin"
1098," Blaine Capatch"
1099," Louise Browne"
1100," Gerald Goodhardt"
1101," George Azar"
1102," Patrick Ramiaramanana"
1103," Kifah Jayyousi"
1104," Nia Ramadhani"
1105," Serhat Ulueren"
1106," Rick Marschall"
1107," Ross Patterson"
1108," Jim Cooper (musician)"
1109,"Patricia Hollis, Baroness Hollis of Heigham"
1110," Rick Lancellotti"
1111," Barbara Lifton"
1112," Andreu Ve%C3%A0 Bar%C3%B3"
1113," Bob Cousy"
1114," Joseph Greco"
1115," Don Coles"
1116," Sanchita Shetty"
1117," Sidney van den Bergh"
1118," Jibril Rajoub"
1119," Raghavendra Rau"
1120," Larry Tremblay"
1121,"Phil Brown (footballer, born 1966)"
1122," John Ridpath"
1123," Vladimir Tukmakov"
1124," Pierre van der Linden"
1125," Ingar Pettersen (executive)"
1126," Li Kwan Ha"
1127," %C3%81g%C3%BAsta Eva Erlendsd%C3%B3ttir"
1128," B. J. Fogg"
1129," Mark B. Cohen"
1130," Marc Stein (reporter)"
1131," Stephen Lichtenbaum"
1132," Elnur H%C3%BCseynov"
1133," Joel S. Engel"
1134," Bernard Moras"
1135," Madubuko Diakit%C3%A9"
1136," Ryszard Czerniawski"
1137," Mike DeGerick"
1138," Gregory B. Starr"
1139," Andrew Rogers (artist)"
1140," Anne Roberts"
1141," Javier Abril Espinoza"
1142," Elizabeth Randall"
1143," Nathaniel Marston"
1144," Willie Irvine"
1145," Roger Carr (businessman)"
1146," Brian J.G. Pereira"
1147," Chris Bruno"
1148," Gordon Astall"
1149," Grady Livingston"
1150," Derek Lamely"
1151," Craig Plestis"
1152,"Monroe Palmer, Baron Palmer of Childs Hill"
1153," Sebastian Kudas"
1154," Gary Aubuchon"
1155," Lance Nichols"
1156," Jan Peter Balkenende"
1157," Mar Roxas"
1158," Pat Stier"
1159," Dan Rabkin"
1160," Manfred Kaltz"
1161," Dallas Stewart"
1162," Denis Cregan"
1163," Frederick L. A. Grauer"
1164," Marcos Torregrosa"
1165," Nazzareno Marconi"
1166," Tom Hennen"
1167," Rusty Ryan (actor)"
1168," Jeff Singer"
1169," Rosemary Butler"
1170," David Grubbs"
1171," Sima Bina"
1172," Ralph Boston"
1173," Anne Golden"
1174," Cong Thanh Do"
1175," Tracy Wormworth"
1176," Steve Beshear"
1177," Rebecca Knox"
1178," Donald Fowler"
1179," Bones Hillman"
1180," Luca Servo"
1181," Tom Roach (footballer)"
1182," Jean-Claude Petit"
1183," William G. Pietersen"
1184," Patrick Carman"
1185," Carole Stone"
1186," Eyad Alrababah"
1187," Ben Turok"
1188," Jaclyn A. Smith"
1189," Allan Holtz"
1190," Michael Perry (footballer)"
1191," Julie Gold"
1192," Tessa Hughes-Freeland"
1193," Carlos Llamosa"
1194," Susan J. Napier"
1195," Darryl Hunt (musician)"
1196," Greg O'Connor"
1197," Otto C.C.Lin"
1198," Carlos Lopes (Guinea Bissau)"
1199," Gigi Rigamonti"
1200," Steve Anderson (musician)"
1201," Tenzin Delek Rinpoche"
1202," Gene Alley"
1203," Catherine Heenan"
1204," Douglas H. Paal"
1205,"William G. Daughtridge, Jr."
1206," Uma Gajapathi Raju"
1207," Danny Ildefonso"
1208," Mike Rochford"
1209," Yoji Shinkawa"
1210," Sam Bobrick"
1211," Ahmed Mohamed ag Hamani"
1212," Winston Smith (artist)"
1213," Kenny Knox"
1214," Vivian Gonzalez"
1215," James Moloney"
1216," Elisabeth Waldheim"
1217," Lieve Fransen"
1218," Juan Carlos I of Spain"
1219," Bo Overton"
1220," Arsenio L%C3%B3pez"
1221," Kabir Sadeghi"
1222," Dean Terlich"
1223," John P. Johnson"
1224," Al Santing"
1225," Joseph Abulu"
1226," Brad Posey"
1227," Keiko Matsuzaka"
1228," Kuk Harrell"
1229," Nicola Shindler"
1230," Philip Denwood"
1231," Jo%C3%A3o Pav%C3%A3o Martins"
1232," Beatrice Richter"
1233," Chun Ge"
1234," Sam Grimley"
1235," David Cone"
1236," Jaime Vendera"
1237," Gregory Mahler"
1238," John Paul Kissock"
1239," Chris Jury"
1240," Alexey Dreev"
1241," Michael Kostiw"
1242," Yael Kanarek"
1243," Pankaj Pachauri"
1244," Peter Allen (ice hockey)"
1245," Tim Worrell"
1246," Peter Kopelman"
1247," Lee Vernon McNeill"
1248," Prayut Chan-o-cha"
1249," Dennis Matthies"
1250," John Thomas Griffith"
1251," Tony Tashnick"
1252," John Reimer"
1253," Joyce Dyer"
1254," Paddy Torsney"
1255,"Wes Short, Jr."
1256," Steve Running"
1257," Mart%C3%ADn Alarc%C3%B3n"
1258," Antoine Camilleri"
1259," Giovanni Arduino (author)"
1260," Conny Torstensson"
1261," Derek Keenan"
1262," Jere Allen"
1263," Michael Hayden (general)"
1264," Michelle Jacques"
1265," Robert and Cortney Novogratz"
1266," Sayed Gouda"
1267," Jorge Alvial"
1268," Dan Shanahan"
1269," Philip E. Tetlock"
1270," Ren%C3%A9 Rydlewicz"
1271," Niels Lillelund"
1272," Alice Nkom"
1273," Cliff Lee (potter)"
1274," John Dickson (author)"
1275," Bil Dwyer"
1276," Isaac Austin"
1277," Nathan Page"
1278," Kathryn Biber"
1279," Ljudmila Novak"
1280," Achieng Abura"
1281," Dharmachari Subhuti"
1282," Joe Sambito"
1283," Giampaolo Faelli"
1284," Bobby Ghosh"
1285," Danny Finkleman"
1286," Mohammed Taslimuddin"
1287," Sara Mackmin"
1288," Alick Macheso"
1289," Charles Covington"
1290," Paul Hullah"
1291," Sarah Van Patten"
1292," Joshua Hecht"
1293," Rafael Arr%C3%A1iz Lucca"
1294," Jay Nixon"
1295," Nadir Belhadj"
1296," Tobias Angerer"
1297," Ziauddin (Afghan militia leader)"
1298," Leigh McClusky"
1299," Ellen Christine Christiansen"
1300," Christine Kane"
1301," Glen L. Rudd"
1302," Larry Kirwan"
1303," Kjell Elvis"
1304," Pauli Nevala"
1305," Imelda Staunton"
1306," Martha Strongin Katz"
1307," Clint Holmes"
1308," Adam Jansen"
1309," Walter Guggenberger"
1310," Clive Bunker"
1311," Michael King (Project 21)"
1312," Connirae Andreas"
1313," Jeanine Basinger"
1314," Khalid Chalqi"
1315," Bouasone Bouphavanh"
1316," Scott Leitch"
1317," Samuel Der-Yeghiayan"
1318," Kary Osmond"
1319," Ted Brown (politician)"
1320," Jaime Laredo"
1321," Danielle Conrad"
1322," Francine DelMonte"
1323," Bo Asplund"
1324," George Quasha"
1325," Jean-Pierre Pernaut"
1326," Ron Foxcroft"
1327," Annika Suthe"
1328," Marusha"
1329," Scott Mathieson"
1330," Myles Allen"
1331," Tellef %C3%98grim"
1332," Billy Joel"
1333," Brian Hennigan"
1334," Keith Edmier"
1335," Paddy Cullen"
1336," John Smithson (university president)"
1337," Delano Franklyn"
1338," Claus Madsen"
1339," Andrew Parkin-Coates"
1340," K%C3%A1tia Lund"
1341," Robert Frimtzis"
1342," Dolly Parton"
1343," Grier Martin"
1344," Ranking Roger"
1345," Elizabeth II"
1346," JoAnne Akalaitis"
1347," Wayne Braithwaite"
1348," Lindsay Smith (Australian footballer)"
1349," Gene Honda"
1350," Rick Bosetti"
1351," Marlon Broomes"
1352," Barry Bearak"
1353," Rex Lassalle"
1354," Maraveyas ileg%C3%A1l"
1355," Jack Sears"
1356," Jerahl Hughes"
1357," Phil Niekro"
1358," Douglas Becker"
1359," Patricia Breckenridge"
1360," Russ Regan"
1361," Lori Douglas"
1362," Rick Ladson"
1363," Shen Wei"
1364," Brad Brownell"
1365," Delme Thomas"
1366," William A. Roberts"
1367," Katherine Dodds"
1368," Shlomo Porter"
1369," Allan Boardman"
1370," Joanna Gregory-Scocchi"
1371," Corey Schou"
1372," Alex Fiva"
1373," Laurence Higgins"
1374," Ramiz Rovshan"
1375," Solveig Hisdal"
1376," T. Canby Jones"
1377," Bruno Grollo"
1378," Dylan Mika"
1379," Patrick Seymour"
1380," Tomasz Lipi%C5%84ski"
1381," Rupert Murdoch"
1382," Susan Hendricks"
1383," Al Pacino"
1384," Ray Vandeveer"
1385," Marl%C3%A8ne Harnois"
1386," Ken Harnden"
1387," Timmy Simons"
1388," Ellen Lesperance"
1389," John Relish"
1390," Peter Graham (composer)"
1391," Sally Fingerett"
1392," Even Lange"
1393," Jon Vitti"
1394," Ushio Torikai"
1395," Eddie Sayers"
1396," Mark Petkovsek"
1397," Doug McClelland"
1398," Llyn Foulkes"
1399," Shawn Christian"
1400," Darren Shaw"
1401," Pete von Reichbauer"
1402," Keith Patrick"
1403," George de la Pe%C3%B1a"
1404," Darren Espanto"
1405," Adam Kline"
1406," Tom Qualters"
1407," Judith Forst"
1408," Lynn Hoffman (US broadcaster)"
1409," Rooney Massara"
1410," Mark Zinni"
1411," Awilo Longomba"
1412," Gianluca Arrighi"
1413," Radha Raman Shastri"
1414," Chris Redfern"
1415," Eric Jones (climber)"
1416," Rand Paul"
1417," Geoffrey Howse"
1418," Dave Harold"
1419," George E. Fox"
1420,"D. M. Marshman, Jr."
1421," Tracy Reed (writer)"
1422," Huma Bhabha"
1423," Ivan Katalini%C4%87"
1424," Andrzej Nowak (psychologist)"
1425," Anya Kamenetz"
1426," Jim Mills (rugby league)"
1427," Matthew Beveridge"
1428," Sharon G. Lee"
1429," Michael Marshall (singer)"
1430," Paul Drinkhall"
1431," Michael Oesterle"
1432," Kellyjackie"
1433," Akeel Bilgrami"
1434," C%C3%A9sar L%C3%B3pez (musician)"
1435," Masi Marjam%C3%A4ki"
1436," Stewart Granger (basketball)"
1437," Lenore Raphael"
1438," Marcin Urynowicz"
1439," Phil Rainford"
1440," Absar Ahmad"
1441," Andrew Lo"
1442," Ole B%C3%B8rud"
1443," Taylor Ware"
1444," Henry Gleitman"
1445," Gregory Norminton"
1446," Larry Donovan"
1447," Ken Finkleman"
1448," Alexander Godynyuk"
1449," Eva Burrows"
1450," Rocco Morabito (born 1960)"
1451," Andrey Kvassov"
1452," David Hare (playwright)"
1453," Rebecca Parr Cioffi"
1454," Marco B%C3%BCchel"
1455," Ross Tipon"
1456," Peter Nixon"
1457," Philippe C. Schmitter"
1458," Randy Hoback"
1459," Laurent Grasso"
1460," William Moehle"
1461," Raila Odinga"
1462," Frank Gust"
1463," Vivimarie Vanderpoorten"
1464," Jill Furmanovsky"
1465," Wayne Boyd"
1466," Brian Piesner"
1467," Luigi Zingales"
1468," Ronald J. Bacigal"
1469," Gregory Clark (rhetorician)"
1470," Chris Natt"
1471," Daniel Pinkwater"
1472," Jason Gissing"
1473," Ben Vaughn"
1474," Heather Hallett"
1475," Earl Foreman"
1476," Tyree Guyton"
1477," Ricardo Dalmau"
1478," Christian Larson (director)"
1479," Jeffery Dangl"
1480," Ibon Koteron"
1481," Andy Vilk"
1482," Danilo Di Luca"
1483," Sergei Leiferkus"
1484," Nick Ede"
1485," Jake Diekman"
1486," Bertram van Munster"
1487," Peter Callesen"
1488," DY (rapper)"
1489," Peta Sergeant"
1490," Eelke Kleijn"
1491," Alec Mullen"
1492," Christian Schoyen"
1493," Rom%C3%A1n Loayza Caero"
1494," Luis Gonz%C3%A1lez Palma"
1495," James Sedwards"
1496," Michael A. Noonan"
1497," Costas Soukoulis"
1498," Budgie (musician)"
1499," Desmond Koh"
1500," East River Pipe"
1501," Hayao Miyazaki"
1502," Navin Chawla"
1503," Basarab Nicolescu"
1504," Anna Holbrook"
1505," Geoff Muntz"
1506," David Sutanto"
1507," Henning Scherf"
1508," Will Seippel"
1509," Brooke Hanson (beach volleyball)"
1510," Brian Keith Jones"
1511," Heather Simmons-Carrasco"
1512," John Harvey (Canadian football)"
1513," Ramazan Tav%C5%9Fanc%C4%B1o%C4%9Flu"
1514," Mandalit del Barco"
1515," Rub%C3%A9n Blades"
1516," David Williamson (footballer)"
1517," Bobby Kingsbury"
1518," Bilal Hussein"
1519," Rotimi Adebari"
1520," David Smith Monson"
1521," Andr%C3%A9 Moraes"
1522," Clayton Donaldson"
1523," Ian Thomas (cricketer)"
1524," Nawazuddin Siddiqui"
1525," Willie George"
1526," Aphrodite Jones"
1527," Abdul Azim Islahi"
1528," Andaleeve Rahman"
1529," Ben Leslie"
1530," Rodolfo Rodr%C3%ADguez"
1531," Larry Hollenbeck"
1532," Jean-Christian Bourcart"
1533," Charles Pinsky"
1534," K%C4%99stutis Iva%C5%A1kevi%C4%8Dius"
1535," Sandra Harding"
1536," Mark Dewey"
1537," Jamie Stevenson"
1538," Mert Y%C3%BCcel"
1539," Todd Book"
1540," Jan Jeffcoat"
1541," Markus Stenz"
1542," Henry Danton"
1543," Rapha%C3%ABl Jacquelin"
1544," Sain (musician)"
1545," Bill Nuss"
1546," Petr Kotik"
1547," Gautam Adani"
1548," Martyn Farr"
1549," Erich Gruenberg"
1550," Paul Speare"
1551," Monica Majoli"
1552," Edgar Davids"
1553," Gerard van der Linden"
1554," Marianne Markowitz"
1555," Al Stewart"
1556," Herbie Hancock"
1557," Mariette DiChristina"
1558," Kevin Yates (politician)"
1559," Edward Mendelson"
1560," Sangay Ngedup"
1561," Rip Rapson"
1562," Xia Yeliang"
1563," Barth%C3%A9lemy Adoukonou"
1564," Pete Way"
1565," Shmuel Trigano"
1566," Rejean Cournoyer"
1567," Danielle Arbid"
1568," Henry Ring"
1569," Pierce Brosnan"
1570," Joy Masoff"
1571," Kevin Keegan"
1572," Ted Silva"
1573," Reidar Hjermstad"
1574," Susan Charles Rankin"
1575," Tarek Ali Hassan"
1576," Jos%C3%A9 Luis Turina"
1577," Paul Erlich"
1578," Reuben Morgan"
1579," Leela Devi Dookhun"
1580," Aldo Deng"
1581," Bob Donnelly"
1582," Vincent Lo"
1583," Thomas Hylland Eriksen"
1584," Norman Golb"
1585," Perry Glasser"
1586," Eva Jones"
1587," Guillermo Sanguinetti"
1588," Ron Radford"
1589," Johan Ulvenl%C3%B6v"
1590," Anna Kalata"
1591," Stephen Globus"
1592," Henner Hofmann"
1593," Jennie Brand-Miller"
1594," Maryem Tollar"
1595," Billy Woods (Irish footballer)"
1596," Bonnie Stern"
1597," Leigh French"
1598," Danny Mulheron"
1599," David Wenham (theologian)"
1600," Stephen Pewsey"
1601," Mike Day"
1602," Maureen Green"
1603," Afsaneh Najmabadi"
1604," Tai Collins"
1605," Steve Pavlovic"
1606," Tom Beck"
1607," Palani Bharathi"
1608," Ron Warhurst"
1609," Bhaskar Jadhav"
1610," Kat DeLuna"
1611," Zelda Fichandler"
1612," William M. Steele"
1613," Eyvind Hellstr%C3%B8m"
1614," Douglas Parker"
1615," Ntfombi of Swaziland"
1616," Pierre Carreau"
1617," Roberto Pazzi"
1618," Ben Goertzel"
1619," Nick Jordan (artist)"
1620," Jeffrey Lieber"
1621," Neil Goldschmidt"
1622," Ricky Petterd"
1623," Melanmai Ponnusamy"
1624," Randy Barnes"
1625," John H. Moore"
1626," Mal Washer"
1627," JoJo (singer)"
1628," Paul Power (footballer)"
1629," Karen Wilkin"
1630," Dunja Knebl"
1631," Blaine Taylor"
1632," Fazal Ur Rehman"
1633," Marion Campbell"
1634," Jonathan Burrows"
1635," Mel Deschenes"
1636," Ofir Drori"
1637," Geordie Kinnear"
1638," Mohammed Ali Hassan Al-Moayad"
1639," Sean Anthony (rapper)"
1640," John Swales"
1641," Ray Jardine"
1642," Biman Banerjee"
1643," Ed Buller"
1644," Malcolm Speed"
1645," Glenn Hall (rugby league)"
1646," Tony Ageh"
1647," Sam Gindin"
1648," Claude Ruel"
1649," Yovanna"
1650," Peter Roquette"
1651," Edward T. McDougal"
1652," Trish Costello"
1653," Mark Rudd"
1654," V. V. Ganeshananthan"
1655," DJ Logic"
1656," Hamad bin Khalifa Al Thani"
1657," Tomaso Tommasi di Vignano"
1658," Jeff Daniels"
1659," Martin O'Brien (humanitarian)"
1660," Richard Fowler (naturalist)"
1661," John Smoltz"
1662," Maralyn Lois Polak"
1663," Arthur Cox (footballer)"
1664," Manfred Nowak"
1665," Elizabeth Benjamin (journalist)"
1666," Wilson da Silva"
1667," Kenneth S. Wilsbach"
1668," Lawrence Palmer Taylor"
1669," Mareva Galanter"
1670," Thomas Downey"
1671," Rick Stone"
1672," Eamon Grennan"
1673," Jean Armour Polly"
1674," Gerald L. Gordon"
1675," Greg McNeilly"
1676," Enoch Teye Mensah"
1677," Rebecca Mercuri"
1678," Matt Morris (baseball)"
1679," Judy Joo"
1680," William Harold Albritton III"
1681," Catherine Dunn"
1682," Abe Gupta"
1683," Wieki Somers"
1684," Welshman Ncube"
1685," Evan Rosen"
1686," Chris Ward (playwright)"
1687," Abdulwahab Hussain"
1688," Zaac Pick"
1689," Victoria Haralabidou"
1690," Svein Sundsb%C3%B8"
1691," Ashley Prescott"
1692," Daryl Jones (baseball)"
1693," Ron de Lugo"
1694," Mark Foster (rugby union)"
1695," Robert Mann"
1696,"Henry Lee Adams, Jr."
1697," Peter Fenwick (politician)"
1698," Astrid Williamson"
1699," Steve Smith (US high jumper)"
1700," David Common"
1701," Sylvia Tiryaki"
1702," Michael Shifter"
1703," Onyeka"
1704," Harish Hande"
1705," Tony Kinder"
1706," Paul V. Hester"
1707," Shalon Baker"
1708," Ed Starink"
1709," Maxim Dlugy"
1710," James Kasting"
1711," George Athans"
1712," Kate Bassett"
1713," Joseph Epstein (writer)"
1714," Rick Ray (basketball)"
1715," Melanie Fain"
1716," John David Spence"
1717," Kathy Griffin"
1718," Richard D. Freer"
1719," Alberto Contador"
1720,"Harvey Frans Nelson, Jr."
1721," Basudeb Acharia"
1722," Miguel Olvera"
1723," Michael Smith (newspaper reporter)"
1724," John Everingham"
1725," U. C. Raman"
1726," Paolo Bonolis"
1727," Julio Borges"
1728," Garry Shead"
1729," Douglas Jacobsen"
1730," Norman Adie"
1731," Pete Palmer"
1732," Angus Loughran"
1733," Toby Moody"
1734," Zuri Hall"
1735," Dave Stenhouse"
1736," Wendy P. McCaw"
1737," David Dolphin"
1738," Steve McClaren"
1739," Stefan Weisman"
1740," Bill Payne"
1741," Stephnie de Ruyter"
1742," Kevin Yates"
1743," Allan R. McKinnon"
1744," Richard Hackett"
1745,"Patrick Jenkin, Baron Jenkin of Roding"
1746," Ros Kelly"
1747," Chris Funk"
1748," Robert E. Pursley"
1749," %C5%BDeljko Pani%C4%87"
1750," Turgay Semercio%C4%9Flu"
1751," Dmitry Medvedev"
1752," Claudio Bunster"
1753," Gordon J. Lithgow"
1754," Carr Clifton"
1755," Daniel Gilmore"
1756," Kyle Kendrick"
1757," Michael Sidney Timpson"
1758," Kevin Casha"
1759," Carlos R. Moreno"
1760," Rafael Scheidt"
1761," Nigel Brown"
1762," Lexi Bernard"
1763," Dennis van Wijk"
1764," Kenny Natt"
1765," Frank Vanhecke"
1766," Ahn Byong-man"
1767," Ryan Searle"
1768," Mattias Gardell"
1769," Simon Nabatov"
1770," Herman Rosenblat"
1771," Gustavo Collini-Sartor"
1772," Marc Urselli"
1773," Samuel Cabanchik"
1774," Catherine Webb"
1775," Jon Trosky"
1776," Zack Greinke"
1777," Eliot Spitzer"
1778," Brandon C. Rodegeb"
1779," Gus tf Sakai"
1780," Greg McKeown (author)"
1781," Allison Janney"
1782," Gary Dunes"
1783," Don Hopkins (baseball)"
1784," Frankie Pace"
1785," Saerom Park"
1786," Brent Russell"
1787," Mikael Niemi"
1788," Lisa Law"
1789," Patrick N. Keating"
1790," Jonathan Steele"
1791," Michael McKenzie (artist)"
1792," Danielle Inglis"
1793," Trevor C. Williams"
1794," A. W. Moore (philosopher)"
1795," Ondoro Osoro"
1796," Brian Howe (politician)"
1797," Harry Atwater"
1798," Ben Lennon"
1799," Terence Moore"
1800," Robert E. McAfee"
1801," John Matthews (Australian politician)"
1802," Marek Jurek"
1803," Mike Schroepfer"
1804," Derek Hess"
1805," Saleh Ould Hanenna"
1806," Cal Sobrepe%C3%B1a"
1807," Bob Lloyd"
1808," Gerrit Blank"
1809," Nelson Toburen"
1810," David Medalla"
1811," Scott Kauffman"
1812," polo magnate)"
1813," Russell Chatham"
1814," Melanie Taylor Kent"
1815," Ruby Jessop"
1816," Deepak Shimkhada"
1817," Jenny Kallur"
1818," Omar Bakri Muhammad"
1819," Mike Williams (trumpeter)"
1820," Maria Damanaki"
1821," Benjamin Zipursky"
1822," Lauryn Therin"
1823," Paulo Casaca"
1824," Toni Sant"
1825," Syed Adney"
1826," Danilo Dirani"
1827," Ken Fairweather"
1828," Snyder Rini"
1829," Mike Hicks (trade unionist)"
1830," Patricio Patr%C3%B3n Laviada"
1831," Joan Van Ark"
1832," J%C3%A1n%C3%B3s Kr%C3%A9csk%C3%A1"
1833," Rivka Saker"
1834," Richard Kromm"
1835," Lee Ufan"
1836," Ken Hyder"
1837," Mauricio Fern%C3%A1ndez Garza"
1838," Fred Feldman"
1839," Gerald McEntee"
1840," Mickey Green"
1841," Sam Lerner"
1842," Joseph Sitruk"
1843," Brad Wilson (soccer)"
1844," Marva Dawn"
1845," Taborah Johnson"
1846," Lidija Dimkovska"
1847," Harvey Shield"
1848," Ali Ahusan Ihusan"
1849," Joshua Schachter"
1850," Graham Dowd"
1851," Chris Lyttle"
1852," Shahram Taghavi"
1853," Tommy Cunningham"
1854," John Coletti"
1855," Carolyn Kreiter-Foronda"
1856," Abou Diaby"
1857," C%C3%A9sar Curiel"
1858," Aleksandrs Mirskis"
1859," Eva Golinger"
1860," Simon-Pierre Diamond"
1861," David Glenn (garden designer)"
1862," Jessica Kahawaty"
1863," Giovanni Guzzo"
1864," Harold van der Heijden"
1865," Jamal Tirawi"
1866," Tavis Hansen"
1867," Carmen Magall%C3%B3n"
1868," Glenn W. Most"
1869," John Colianni"
1870," Luigi Creatore"
1871," Filo Tiatia"
1872," Babak Hassibi"
1873," Jack Murphy (basketball)"
1874," Brian Cody"
1875," Larry Kish"
1876," Priscilla Martel"
1877," Peter Hannaford"
1878," Jennifer Santiago"
1879," Robin Gill"
